OrderID,PrevClinName1,PrevClinName2,ClinCityCode,ClinStateCode,IVF_Rate,GIFT_Rate,ZIFT_Rate,Combo_Rate,ICSI_Rate,Unstimulated_Rate,Gest_Rate,PGD_Rate,eSETTotal,Diag_TubalRate,Diag_OvulatoryRate,Diag_DORRate,Diag_EndometriosisRate,Diag_UterineRate,Diag_MaleRate,Diag_OtherRate,Diag_UnknownRate,Diag_ComboNoMaleRate,Diag_ComboMaleRate,MedicalDirector,FshNDCycle1,FshNDCycle2,FshNDCycle3,FshNDCycle4,FshNDCycle5,FshNDImplant1,FshNDImplant2,FshNDImplant3,FshNDImplant4,FshNDImplant5,FshNDPregRate1,FshNDPregRate2,FshNDPregRate3,FshNDPregRate4,FshNDPregRate5,FshNDLvBirthsRate1,FshNDLvBirthsRate2,FshNDLvBirthsRate3,FshNDLvBirthsRate4,FshNDLvBirthsRate5,FshCI1,FshCI2,FshCI3,FshCI4,FshCI5,FshNDRetsRate1,FshNDRetsRate2,FshNDRetsRate3,FshNDRetsRate4,FshNDRetsRate5,FshNDTransRate1,FshNDTransRate2,FshNDTransRate3,FshNDTransRate4,FshNDTransRate5,FshNDSnglLB_TransRate1,FshNDSnglLB_TransRate2,FshNDSnglLB_TransRate3,FshNDSnglLB_TransRate4,FshNDSnglLB_TransRate5,FshNDCansRate1,FshNDCansRate2,FshNDCansRate3,FshNDCansRate4,FshNDCansRate5,FshNDEmbryosRate1,FshNDEmbryosRate2,FshNDEmbryosRate3,FshNDEmbryosRate4,FshNDEmbryosRate5,FshNDTwinPregsRate1,FshNDTwinPregsRate2,FshNDTwinPregsRate3,FshNDTwinPregsRate4,FshNDTwinPregsRate5,FshNDTripPregsRate1,FshNDTripPregsRate2,FshNDTripPregsRate3,FshNDTripPregsRate4,FshNDTripPregsRate5,FshNDMultInfsRate1,FshNDMultInfsRate2,FshNDMultInfsRate3,FshNDMultInfsRate4,FshNDMultInfsRate5,ThwNDTransfers1,ThwNDTransfers2,ThwNDTransfers3,ThwNDTransfers4,ThwNDTransfers5,ThwNDLvBirthsRate1,ThwNDLvBirthsRate2,ThwNDLvBirthsRate3,ThwNDLvBirthsRate4,ThwNDLvBirthsRate5,ThwNDEmbryosRate1,ThwNDEmbryosRate2,ThwNDEmbryosRate3,ThwNDEmbryosRate4,ThwNDEmbryosRate5,FshDnrTransfers,ThwDnrTransfers,FshDnrLvBirthsRate,ThwDnrLvBirthsRate,FshDnrEmbryosRate,ThwDnrEmbryosRate,CurrClinNameAll,DonorEgg,DonorEmbryo,SingleWomen,Surrogates,Cryopreservation,SART_Member,Accreditation,state_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PARK AVENUE FERTILITY AND REPRODUCTIVE MEDICINE,,TRUMBULL,CONNECTICUT,100%,0%,0%,0%,92%,0%,0%,7%,5%,4%,5%,11%,2%,<1%,17%,5%,42%,7%,0.07,"Andrew J. Levi, MD",53.00,30.00,31.00,30.00,9.00,35.00,23.20,22.00,4.70,0.11,52.80,36.70,25.80,10.00,0.22,47.20,16.70,16.10,3.30,0.22,(33.3Ð61.4),(5.6Ð34.7),(5.5Ð33.7),(0.1Ð17.2),,47.20,16.70,17.20,3.60,0.29,49.00,17.20,20.80,4.00,0.33,33.30,10.30,8.30,4.00,0.33,0.00,0.00,6.50,6.70,0.22,2.00,1.90,2.10,2.60,3.00,28.60,0.27,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.00,0.40,0.60,0.00,0.00,8.00,5.00,6.00,1.00,0.00,0.25,0.60,0.33,1.00,=,2.60,2.20,2.50,3.00,=,8.00,6.00,0.50,0.33,1.90,2.20,Park Avenue Fertility and Reproductive Medicine,Yes,No,Yes,Yes,Yes,No,No,CT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,"DELAWARE INSTITUTE FOR REPRODUCTIVE MEDICINE, PA",,NEWARK,DELAWARE,100%,0%,0%,0%,90%,5%,0%,3%,2%,20%,8%,10%,11%,<1%,13%,3%,4%,27%,0.03,"Jeffrey B. Russell, MD",113.00,35.00,31.00,7.00,5.00,17.20,4.40,12.10,0.08,0.00,27.40,11.40,19.40,0.14,0.00,18.60,5.70,12.90,0.14,0.00,(11.9Ð27.0),(0.7Ð19.2),(3.6Ð29.8),,,19.40,6.10,14.30,0.14,0.00,24.40,8.00,17.40,0.20,0.00,16.30,8.00,13.00,0.20,0.00,4.40,5.70,9.70,0.00,0.00,2.50,2.70,2.50,2.40,3.30,29.00,0.00,0.17,0.00,=,0.00,0.00,0.00,0.00,=,33.30,0.00,0.25,0.00,=,16.00,4.00,6.00,3.00,2.00,0.38,0.75,0.33,0.00,0.00,2.30,2.00,3.00,2.00,2.50,4.00,3.00,0.50,0.00,2.00,3.00,"Delaware Institute for Reproductive Medicine, PA",Yes,Yes,Yes,Yes,Yes,Yes,Yes,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,REPRODUCTIVE ASSOCIATES OF DELAWARE,,NEWARK,DELAWARE,100%,0%,0%,0%,83%,0%,<1%,2%,74%,5%,3%,2%,13%,<1%,6%,2%,0%,36%,0.32,"Ronald F. Feinberg, MD, PhD",135.00,43.00,35.00,16.00,4.00,60.20,44.20,26.30,0.13,0.00,48.90,44.20,34.30,0.19,0.00,45.20,37.20,14.30,0.06,0.00,(36.6Ð54.0),(23.0Ð53.3),(4.8Ð30.3),,,52.60,42.10,17.90,0.10,0.00,56.50,44.40,19.20,0.11,0.00,52.80,38.90,19.20,0.11,0.00,14.10,11.60,20.00,0.38,0.50,1.10,1.20,1.50,1.80,1.50,9.10,0.11,0.00,0.00,=,1.50,0.00,0.00,0.00,=,6.60,0.13,0.00,0.00,=,61.00,49.00,30.00,10.00,3.00,44.30,34.70,40.00,0.00,0.00,1.20,1.30,1.50,1.50,1.00,7.00,27.00,0.43,51.90,1.00,1.10,Reproductive Associates of Delaware,Yes,Yes,Yes,Yes,Yes,Yes,Yes,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,"THE A.R.T. INSTITUTE OF WASHINGTON, INC.",WALTER REED ARMY MEDICAL CENTER,WASHINGTON,DISTRICT OF COLUMBIA,100%,0%,0%,0%,75%,0%,0%,<1%,14%,16%,5%,4%,5%,<1%,29%,6%,17%,4%,0.13,"James Segars, MD",160.00,83.00,56.00,24.00,0.00,41.50,28.20,17.00,13.00,=,50.60,44.60,26.80,29.20,=,41.90,28.90,19.60,16.70,=,(34.1Ð49.9),(19.5Ð39.9),(10.2Ð32.4),(4.7Ð37.4),,45.30,30.80,22.00,17.40,=,46.90,31.20,23.90,19.00,=,35.00,26.00,19.60,14.30,=,7.50,6.00,10.70,4.20,=,1.70,1.80,2.40,2.60,=,28.40,21.60,0.27,0.14,=,1.20,0.00,0.07,0.00,=,25.40,16.70,0.18,0.25,=,22.00,11.00,8.00,2.00,0.00,22.70,0.55,0.25,0.50,=,1.50,1.50,2.00,2.50,=,0.00,0.00,=,=,=,,"The A.R.T. Institute of Washington, Inc., Walter Reed Army Medical Center",No,No,Yes,No,Yes,Yes,Yes,DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,COLUMBIA FERTILITY ASSOCIATES,,WASHINGTON,DISTRICT OF COLUMBIA,100%,0%,0%,0%,64%,2%,<1%,2%,5%,3%,8%,18%,<1%,2%,17%,14%,11%,9%,0.18,"Safa Rifka, MD",115.00,89.00,143.00,111.00,49.00,47.10,23.80,22.10,9.00,4.70,58.30,29.20,34.30,17.10,10.20,48.70,25.80,26.60,12.60,4.10,(39.3Ð58.2),(17.1Ð36.2),(19.5Ð34.6),(7.1Ð20.3),(0.5Ð14.0),53.30,28.80,29.90,14.40,5.00,57.70,31.50,33.00,16.30,5.60,33.00,21.90,27.00,15.10,5.60,8.70,10.10,11.20,12.60,18.40,2.10,2.00,2.30,2.50,2.90,38.80,26.90,14.30,0.05,0.00,4.50,3.80,4.10,0.00,0.00,42.90,30.40,18.40,0.07,0.00,20.00,24.00,12.00,6.00,5.00,10.00,25.00,0.08,0.50,0.20,1.60,1.90,1.50,2.30,2.20,34.00,24.00,41.20,33.30,2.00,2.10,Columbia Fertility Associates,Yes,Yes,Yes,Yes,Yes,Yes,Yes,DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,THE GEORGE WASHINGTON UNIVERSITY MEDICAL FACULTY ASSOCIATES,,WASHINGTON,DISTRICT OF COLUMBIA,100%,0%,0%,0%,84%,0%,0%,8%,11%,5%,0%,4%,0%,<1%,41%,9%,37%,<1%,0.03,"Paul R. Gindoff, MD",59.00,62.00,82.00,44.00,23.00,32.90,19.60,8.20,8.90,5.50,33.90,25.80,11.00,9.10,13.00,27.10,21.00,11.00,6.80,13.00,(16.4Ð40.3),(11.7Ð33.2),(5.1Ð19.8),(1.4Ð18.7),(2.8Ð33.6),29.10,22.00,12.70,7.90,15.00,32.70,25.00,14.80,9.40,0.17,16.30,15.40,11.50,3.10,0.17,6.80,4.80,13.40,13.60,13.00,1.70,2.20,2.40,2.50,3.10,40.00,0.44,0.11,0.75,0.00,0.00,0.00,0.11,0.00,0.00,0.50,0.38,0.22,0.67,0.00,11.00,14.00,7.00,5.00,3.00,0.27,0.29,0.29,0.00,0.00,1.70,2.40,2.60,4.00,2.70,6.00,11.00,0.17,0.09,1.70,1.90,The George Washington University Medical Faculty Associates,Yes,No,Yes,Yes,Yes,Yes,Yes,DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,"JAMES A. SIMON, MD, PC",,WASHINGTON,DISTRICT OF COLUMBIA,100%,0%,0%,0%,67%,0%,0%,0%,0%,0%,0%,0%,0%,0%,50%,0%,0%,0%,0.50,"James A. Simon, MD",0.00,1.00,2.00,3.00,0.00,=,1.00,0.00,0.13,=,=,1.00,0.00,0.33,=,=,1.00,0.00,0.33,=,,,,,,,1.00,0.00,0.33,=,=,1.00,0.00,0.33,=,=,1.00,0.00,0.33,=,=,0.00,0.00,0.00,=,=,1.00,2.00,2.70,=,=,0.00,=,0.00,=,=,0.00,=,0.00,=,=,0.00,=,0.00,=,0.00,0.00,0.00,2.00,0.00,=,=,=,0.00,=,=,=,=,1.00,=,0.00,0.00,=,=,=,,"James A. Simon, MD, PC",Yes,Yes,Yes,No,Yes,Yes,Yes,DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,BOCAFERTILITY,,BOCA RATON,FLORIDA,100%,0%,0%,0%,28%,0%,6%,1%,0%,4%,5%,31%,4%,<1%,14%,10%,7%,11%,0.13,"Maurice (Moshe) R. Peress, MD",32.00,18.00,26.00,12.00,1.00,41.80,50.00,20.00,0.11,0.00,46.90,0.56,26.90,0.17,0.00,40.60,0.50,23.10,0.08,0.00,(23.7Ð59.4),,(9.0Ð43.6),,,48.10,0.60,28.60,0.10,0.00,50.00,0.75,0.32,0.11,0.00,26.90,0.42,0.16,0.11,0.00,15.60,0.17,19.20,0.17,0.00,2.10,2.30,2.60,2.10,5.00,0.53,0.30,0.43,0.00,=,0.00,0.10,0.00,0.00,=,0.46,0.44,0.50,0.00,=,1.00,2.00,0.00,1.00,1.00,0.00,0.50,=,1.00,0.00,1.00,2.00,=,2.00,1.00,14.00,1.00,0.57,0.00,1.90,2.00,BocaFertility,Yes,Yes,Yes,Yes,Yes,Yes,Yes,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PALM BEACH FERTILITY CENTER,,BOCA RATON,FLORIDA,100%,0%,0%,0%,86%,0%,4%,14%,2%,0%,3%,19%,0%,0%,7%,3%,0%,5%,0.63,"Mark S. Denker, MD",26.00,16.00,19.00,7.00,3.00,47.20,11.40,21.10,0.29,0.00,46.20,0.25,0.26,0.29,0.00,46.20,0.25,0.21,0.29,0.00,(26.6Ð66.6),,,,,52.20,0.27,0.22,0.50,0.00,0.63,0.29,0.27,0.67,0.00,0.37,0.29,0.13,0.67,0.00,11.50,0.06,0.05,0.43,0.33,1.90,2.50,2.50,2.30,3.00,0.42,0.00,0.20,0.00,=,0.00,0.00,0.20,0.00,=,0.42,0.00,0.50,0.00,=,3.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,=,=,1.70,2.00,2.00,=,=,19.00,6.00,0.42,0.17,1.80,2.00,Palm Beach Fertility Center,Yes,Yes,Yes,Yes,Yes,Yes,Yes,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,ADVANCED REPRODUCTIVE CARE CENTER,,BOYNTON BEACH,FLORIDA,100%,0%,0%,0%,71%,0%,0%,0%,0%,0%,7%,7%,4%,0%,14%,7%,7%,14%,0.39,"Tibor E. Polcz, MD",2.00,6.00,7.00,1.00,1.00,0.20,0.50,20.00,0.00,0.25,0.50,0.67,0.43,0.00,1.00,0.50,0.50,0.14,0.00,1.00,,,,,,1 / 2,0.50,0.14,0.00,1.00,0.50,0.50,0.17,0.00,1.00,0.50,0.33,0.17,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.50,2.00,3.30,4.00,4.00,0.00,0.50,0.33,=,0.00,0.00,0.00,0.00,=,0.00,0.00,0.33,0.00,=,0.00,4.00,1.00,3.00,0.00,1.00,0.00,0.00,0.33,=,0.00,1.80,2.00,2.70,=,3.00,2.00,0.00,1.00,=,2.00,,Advanced Reproductive Care Center,Yes,Yes,Yes,Yes,Yes,Yes,Yes,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,INFERTILITY AND REPRODUCTIVE MEDICINE OF SOUTH BROWARD,,COOPER CITY,FLORIDA,100%,0%,0%,0%,81%,0%,0%,3%,0%,6%,10%,14%,4%,1%,20%,1%,1%,17%,0.25,"Kenneth Gelman, MD",30.00,16.00,6.00,6.00,8.00,51.10,33.30,0.33,0.20,0.00,43.30,0.50,0.50,0.17,0.00,40.00,0.44,0.17,0.17,0.00,(22.7Ð59.4),,,,,46.20,0.47,0.25,0.20,0.00,54.50,0.50,0.25,0.50,0.00,18.20,0.36,0.25,0.50,0.00,13.30,0.06,0.33,0.17,0.25,2.10,2.10,2.30,2.50,2.30,0.54,0.25,0.00,0.00,=,0.15,0.00,0.00,0.00,=,0.67,0.29,0.00,0.00,=,9.00,0.00,2.00,0.00,0.00,0.22,=,1.00,=,=,2.60,=,2.50,=,=,0.00,0.00,=,=,=,,Infertility and Reproductive Medicine of South Broward,No,No,Yes,No,Yes,No,No,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,"SOUTHWEST FLORIDA FERTILITY CENTER, PA",,FORT MYERS,FLORIDA,100%,0%,0%,0%,21%,0%,0%,0%,0%,8%,7%,11%,3%,2%,16%,0%,48%,0%,0.05,"Jacob L. Glock, MD",26.00,10.00,7.00,5.00,3.00,18.80,21.70,0.07,0.00,0.00,30.80,0.20,0.29,0.00,0.00,30.80,0.20,0.14,0.00,0.00,(14.3Ð51.8),,,,,32.00,0.22,0.17,0.00,0.00,33.30,0.22,0.20,0.00,0.00,20.80,0.00,0.20,0.00,0.00,3.80,0.10,0.14,0.00,0.00,2.90,2.60,2.80,2.80,3.00,0.13,0.50,0.00,=,=,0.25,0.50,0.00,=,=,0.38,1.00,0.00,=,=,1.00,0.00,0.00,1.00,0.00,0.00,=,=,0.00,=,2.00,=,=,4.00,=,5.00,3.00,0.80,0.33,3.00,3.00,"Southwest Florida Fertility Center, PA",Yes,No,Yes,Yes,Yes,Yes,Pending,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,"SPECIALISTS IN REPRODUCTIVE MEDICINE AND SURGERY, PA",,FORT MYERS,FLORIDA,100%,0%,0%,0%,73%,0%,0%,12%,8%,14%,3%,41%,4%,0%,27%,7%,2%,<1%,0.02,"Craig R. Sweet, MD",23.00,19.00,13.00,2.00,2.00,19.60,39.40,28.00,0.57,0.00,26.10,0.47,0.31,0.50,0.00,26.10,0.42,0.23,0.50,0.00,(10.2Ð48.4),,,,,28.60,0.50,0.25,0.50,0.00,28.60,0.53,0.25,0.50,0.00,14.30,0.40,0.17,0.00,0.00,8.70,0.16,0.08,0.00,0.00,2.20,2.20,2.10,3.50,2.50,0.50,0.22,0.25,0.00,=,0.00,0.11,0.25,1.00,=,0.50,0.25,0.33,1.00,=,6.00,0.00,3.00,0.00,0.00,0.33,=,0.00,=,=,2.30,=,2.00,=,=,13.00,20.00,0.31,15.00,2.10,2.30,"Specialists in Reproductive Medicine and Surgery, PA",Yes,Yes,Yes,Yes,Yes,No,Yes,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,UNIVERSITY OF FLORIDA WOMEN'S HEALTH AT MAGNOLIA PARKE,,GAINESVILLE,FLORIDA,100%,0%,0%,0%,52%,0%,0%,1%,0%,3%,3%,8%,12%,0%,9%,11%,3%,25%,0.26,"R. Stan Williams, MD",39.00,15.00,12.00,5.00,2.00,26.70,26.70,19.20,0.22,0.00,35.90,0.40,0.25,0.40,0.50,33.30,0.33,0.25,0.20,0.00,(19.1Ð50.2),,,,,34.20,0.38,0.27,0.25,0.00,37.10,0.38,0.30,0.25,0.00,22.90,0.23,0.20,0.25,0.00,2.60,0.13,0.08,0.20,0.50,2.10,2.30,2.60,2.30,2.00,0.43,0.33,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.40,0.33,0.00,=,7.00,0.00,1.00,2.00,0.00,0.43,=,1.00,0.00,=,2.00,=,2.00,1.50,=,15.00,0.00,0.80,=,1.90,,University of Florida Women's Health at Magnolia Parke,Yes,Yes,Yes,Yes,Yes,Yes,Yes,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,ASSISTED FERTILITY PROGRAM OF NORTH FLORIDA,,JACKSONVILLE,FLORIDA,100%,0%,0%,0%,53%,0%,1%,0%,2%,19%,9%,20%,4%,0%,15%,4%,9%,11%,0.09,"Marwan M. Shaykh, MD",36.00,17.00,12.00,3.00,5.00,21.00,7.00,5.90,=,0.00,30.60,0.12,0.08,0.00,0.20,27.80,0.06,0.08,0.00,0.00,(14.2Ð45.2),,,,,28.60,0.07,0.10,0.00,0.00,29.40,0.07,0.11,=,0.00,20.60,0.07,0.00,=,0.00,2.80,0.12,0.17,0.67,0.20,2.40,3.10,3.80,=,3.50,0.18,0.50,1.00,=,0.00,0.18,0.00,0.00,=,0.00,0.30,0.00,1.00,=,=,3.00,3.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,=,2.30,2.30,1.70,4.00,=,10.00,4.00,0.30,0.25,2.20,1.80,Assisted Fertility Program of North Florida,Yes,Yes,Yes,Yes,Yes,Yes,Yes,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,BROWN FERTILITY ASSOCIATES,,JACKSONVILLE,FLORIDA,100%,0%,0%,0%,58%,0%,0%,4%,0%,4%,9%,6%,16%,0%,7%,13%,9%,10%,0.26,"Samuel E. Brown, MD",29.00,7.00,7.00,6.00,1.00,18.20,0.25,0.06,0.14,0.00,48.30,0.57,0.29,0.17,0.00,37.90,0.43,0.14,0.00,0.00,(20.7Ð57.7),,,,,37.90,0.43,0.17,0.00,0.00,37.90,0.43,0.17,0.00,0.00,34.50,0.43,0.17,0.00,0.00,0.00,0.00,0.14,0.17,0.00,2.70,2.30,3.00,2.80,2.00,0.07,0.25,0.00,1.00,=,0.00,0.00,0.00,0.00,=,0.09,0.00,0.00,=,=,3.00,0.00,0.00,1.00,0.00,0.33,=,=,1.00,=,3.00,=,=,1.00,=,12.00,2.00,0.50,1.00,3.10,3.50,Brown Fertility Associates,Yes,Yes,Yes,Yes,Yes,No,Yes,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,FLORIDA INSTITUTE FOR REPRODUCTIVE MEDICINE,,JACKSONVILLE,FLORIDA,100%,0%,0%,0%,82%,0%,2%,<1%,2%,6%,4%,7%,3%,<1%,25%,2%,2%,9%,0.43,"Kevin L. Winslow, MD",220.00,67.00,67.00,26.00,5.00,38.90,19.60,16.30,7.20,0.12,52.70,32.80,26.90,15.40,0.40,45.90,28.40,22.40,7.70,0.00,(39.2Ð52.7),(18.0Ð40.7),(13.1Ð34.2),(0.9Ð25.1),,49.50,30.20,25.40,8.30,0.00,51.80,32.20,27.30,8.70,0.00,31.80,22.00,16.40,4.30,0.00,7.30,6.00,11.90,7.70,0.00,2.10,2.50,2.80,3.00,3.40,35.30,31.80,0.33,0.25,0.00,2.60,0.00,0.06,0.00,0.00,38.60,0.32,0.40,0.50,=,107.00,35.00,34.00,16.00,5.00,30.80,40.00,20.60,0.19,0.00,2.00,2.10,2.10,2.30,2.00,60.00,64.00,53.30,29.70,2.10,2.00,Florida Institute for Reproductive Medicine,Yes,Yes,Yes,Yes,Yes,Yes,Yes,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,JACKSONVILLE CENTER FOR REPRODUCTIVE MEDICINE,,JACKSONVILLE,FLORIDA,100%,0%,0%,0%,23%,0%,0%,<1%,4%,6%,11%,22%,22%,<1%,3%,9%,0%,14%,0.12,"Michael D. Fox, MD",114.00,37.00,30.00,14.00,5.00,27.60,30.20,9.30,22.20,0.08,37.70,32.40,16.70,0.36,0.20,28.90,29.70,13.30,0.21,0.20,(20.8Ð38.2),(15.9Ð47.0),(3.8Ð30.7),,,31.10,30.60,16.00,0.27,0.20,32.70,37.90,0.21,0.30,0.20,21.80,24.10,0.21,0.20,0.20,7.00,2.70,16.70,0.21,0.00,2.10,2.20,2.30,2.70,2.60,37.20,0.42,0.00,0.20,0.00,2.30,0.08,0.00,0.00,0.00,33.30,0.36,0.00,0.33,0.00,26.00,12.00,6.00,1.00,2.00,23.10,0.08,0.17,0.00,0.00,1.70,1.40,1.80,2.00,1.50,18.00,13.00,0.44,0.23,1.90,1.70,Jacksonville Center for Reproductive Medicine,Yes,Yes,Yes,Yes,Yes,Yes,Pending,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,CENTER FOR REPRODUCTIVE MEDICINE,,LUTZ,FLORIDA,100%,0%,0%,0%,19%,0%,7%,0%,0%,0%,9%,13%,4%,0%,21%,17%,9%,8%,0.19,"Stephen W. Welden, MD",12.00,8.00,3.00,3.00,1.00,6.90,0.06,0.00,0.00,0.00,0.17,0.25,0.00,0.00,0.00,0.17,0.13,0.00,0.00,0.00,,,,,,2 / 12,0.13,0.00,0.00,0.00,0.17,0.13,0.00,0.00,0.00,0.17,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.40,2.30,2.70,3.70,3.00,0.00,0.00,=,=,=,0.00,0.00,=,=,=,0.00,0.00,=,=,=,6.00,1.00,0.00,0.00,0.00,0.00,0.00,=,=,=,2.80,3.00,=,=,=,14.00,5.00,0.43,0.00,2.10,3.60,Center for Reproductive Medicine,Yes,No,Yes,Yes,Yes,No,No,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,IVF FLORIDA,,MARGATE,FLORIDA,100%,0%,0%,0%,65%,0%,<1%,<1%,11%,10%,6%,21%,8%,1%,21%,5%,8%,7%,0.12,"David I. Hoffman, MD",234.00,112.00,150.00,82.00,28.00,38.90,24.40,15.00,10.10,1.50,44.90,32.10,30.00,24.40,3.60,36.30,25.00,22.00,14.60,0.00,(30.2Ð42.8),(17.3Ð34.1),(15.7Ð29.5),(7.8Ð24.2),(0.0Ð12.3),40.30,28.00,26.40,17.40,0.00,43.10,30.80,28.20,20.30,0.00,27.40,18.70,23.10,18.60,0.00,9.80,10.70,16.70,15.90,28.60,1.80,2.20,2.70,3.40,3.40,36.20,38.90,20.00,5.00,0.00,1.00,0.00,0.00,5.00,0.00,36.50,39.30,18.20,0.08,=,64.00,37.00,24.00,5.00,2.00,46.90,43.20,37.50,0.20,0.00,1.80,1.80,1.90,2.20,2.50,53.00,36.00,47.20,27.80,1.80,1.80,IVF Florida,Yes,No,Yes,Yes,Yes,Yes,Yes,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,VIERA FERTILITY CENTER,FERTILITY AND REPRODUCTIVE MEDICINE CENTER FOR WOMEN,MELBOURNE,FLORIDA,100%,0%,0%,0%,33%,0%,4%,0%,0%,5%,5%,12%,0%,5%,16%,4%,9%,19%,0.25,"Diran Chamoun, MD",23.00,8.00,7.00,8.00,2.00,23.90,0.18,0.33,0.05,0.00,39.10,0.25,0.29,0.13,0.00,30.40,0.25,0.29,0.13,0.00,(13.2Ð52.9),,,,,30.40,0.29,0.50,0.14,0.00,30.40,0.40,0.67,0.14,0.00,17.40,0.40,0.67,0.14,0.00,0.00,0.13,0.43,0.13,0.00,2.00,2.20,2.00,2.70,1.00,0.33,0.00,0.00,0.00,=,0.00,0.00,0.00,0.00,=,0.43,0.00,0.00,0.00,=,1.00,0.00,0.00,0.00,0.00,1.00,=,=,=,=,3.00,=,=,=,=,7.00,0.00,0.14,=,2.00,,"Viera Fertility Center, Fertility and Reproductive Medicine Center for Women",Yes,Yes,Yes,Yes,Yes,Yes,Yes,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
